,id,timestamp,tweet_text,username,followers_count,location
3429,1.57534E+18,2022-09-29 04:35:01+00:00,dukung kebijakan pemerintah karena penyesuaian harga BBM adalah tindakan yang tepat #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Papua Barat Bersuara https://t.co/iJA7QJAe5q,SeaSeaking483,27,"Papua Barat, Indonesia"
3430,1.57534E+18,2022-09-29 04:34:51+00:00,dukung kebijakan pemerintah karena penyesuaian harga BBM adalah tindakan yang tepat #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Papua Barat Bersuara https://t.co/l726YmxyaD,SeaSeaking483,27,"Papua Barat, Indonesia"
3431,1.57534E+18,2022-09-29 04:34:22+00:00,dukung kebijakan pemerintah karena penyesuaian harga BBM adalah tindakan yang tepat #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Papua Barat Bersuara https://t.co/9ALXTBvMTn,mirellanicko44,26,"Papua Barat, Indonesia"
3432,1.57534E+18,2022-09-29 04:34:10+00:00,dukung kebijakan pemerintah karena penyesuaian harga BBM adalah tindakan yang tepat #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Papua Barat Bersuara https://t.co/lYlEdqcZfC,mirellanicko44,26,"Papua Barat, Indonesia"
3433,1.57534E+18,2022-09-29 04:34:01+00:00,dukung kebijakan pemerintah karena penyesuaian harga BBM adalah tindakan yang tepat #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Papua Barat Bersuara https://t.co/gGIqCd9hcs,mirellanicko44,26,"Papua Barat, Indonesia"
3434,1.57534E+18,2022-09-29 04:33:50+00:00,Pemerintah Bagikan BLT BBM #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Sulawesi Utara https://t.co/mgxrXjOtBD,GrabManado22,30,"Kota Manado, Sulawesi Utara"
3435,1.57534E+18,2022-09-29 04:33:41+00:00,dukung kebijakan pemerintah karena penyesuaian harga BBM adalah tindakan yang tepat #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Papua Barat Bersuara https://t.co/HNDUISMSny,mirellanicko44,26,"Papua Barat, Indonesia"
3436,1.57534E+18,2022-09-29 04:33:32+00:00,dukung kebijakan pemerintah karena penyesuaian harga BBM adalah tindakan yang tepat #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Papua Barat Bersuara https://t.co/EYVn7ppth8,mirellanicko44,26,"Papua Barat, Indonesia"
3437,1.57534E+18,2022-09-29 04:33:02+00:00,dukung kebijakan pemerintah karena penyesuaian harga BBM adalah tindakan yang tepat #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Papua Barat Bersuara https://t.co/o7CYA2N70p,NRumbrewar,392,"Papua Barat, Indonesia"
3438,1.57534E+18,2022-09-29 04:32:49+00:00,dukung kebijakan pemerintah karena penyesuaian harga BBM adalah tindakan yang tepat #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Papua Barat Bersuara https://t.co/Q18amqbXey,NRumbrewar,392,"Papua Barat, Indonesia"
3439,1.57534E+18,2022-09-29 04:32:39+00:00,dukung kebijakan pemerintah karena penyesuaian harga BBM adalah tindakan yang tepat #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Papua Barat Bersuara https://t.co/VlppNwjQXg,NRumbrewar,392,"Papua Barat, Indonesia"
3440,1.57534E+18,2022-09-29 04:31:33+00:00,dukung kebijakan pemerintah karena penyesuaian harga BBM adalah tindakan yang tepat #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Papua Barat Bersuara https://t.co/vhy6S8jqSV,NRumbrewar,392,"Papua Barat, Indonesia"
3441,1.57534E+18,2022-09-29 04:29:22+00:00,Pemerintah Berikan BLT BBM #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Sulawesi Utara https://t.co/zpbBGa0wUG,Rosalee37463109,4,Kota Manado
3442,1.57534E+18,2022-09-29 04:28:07+00:00,Harga BBM saat ini sudah sesuai dengan harga minyak dunia. Warga Kalimantan Tengah setuju saja dengan pemerintah agar APBN tidak membengkak. #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/wD6y7TS7m3,bluepoison18J,329,"Central Borneo, Indonesia"
3443,1.57534E+18,2022-09-29 04:27:00+00:00,"Pemerintah berikan BLT BBM untuk warga tidak mampu, bukan untuk orang Kaya Bengkulu #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/40NLtjf06g",febrianykatrina,77,"Bengkulu, Indonesia"
3444,1.57534E+18,2022-09-29 04:26:58+00:00,"Langkah Pemerintah menyesuaikan harga BBM dinilai sudah tepat, karena situasi dalam menghadapi krisis ekonomi global  Kota Jambi #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/RKDNgFtvf6",deniangria,255,"Kota Jambi, Jambi"
3445,1.57534E+18,2022-09-29 04:26:19+00:00,bantu pemerintah mengurangi subsidi bbm dgn beralih ke vivo. https://t.co/a0meIKzOAF,ArisMustamin2,705,
3446,1.57534E+18,2022-09-29 04:25:17+00:00,Pemerintah mempercepat penyaluran BLT BBM kepada masyarakat #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Jambi https://t.co/zq7CvBcFAi,anggun2908,34,
3447,1.57534E+18,2022-09-29 04:24:57+00:00,Kami warga Kota Jambi setuju dan turut mendukung kebijakan pemerintah terkait penyesuaian harga BBM  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/aoZBGSs8Hk,deniangria,255,"Kota Jambi, Jambi"
3448,1.57534E+18,2022-09-29 04:23:56+00:00,Harga BBM saat ini sudah sesuai dengan harga minyak dunia. Warga Kalimantan Tengah setuju saja dengan pemerintah agar APBN tidak membengkak. #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/qgxwrHW2bQ,sintav30,488,
3449,1.57534E+18,2022-09-29 04:23:09+00:00,Alasan pemerintah perlu menyesuaikan harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran  Jambi Punyo Kito https://t.co/XpxLWrAiEp,asniahmarmay,8,
3450,1.57534E+18,2022-09-29 04:22:50+00:00,Pasti semua telah dipikirkan oleh pemerintah !! Dukung terus penyesuaian harga BBM Harga BBM Yogyakarta Daerah Istimewa Yogyakarta #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/Yo8RsI1Tmt,BarbBroBro,266,"Yogyakarta, Indonesia"
3451,1.57534E+18,2022-09-29 04:22:15+00:00,Banyak hal yang membuat pemerintah terpaksa menyesuaikan harga BBM. Oleh karena itu kita harus memahami dan mendukung  Sumatera Utara #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/JU9qfSS7Jv,ardi_fps,334,"Medan Sunggal, Indonesia"
3452,1.57534E+18,2022-09-29 04:21:38+00:00,"Pemerintah Provinsi Jawa Barat menggelontorkan anggaran Rp100 miliar untuk mengendalikan inflasi, yang nantinya akan digunakan untuk BLT dan subsidi BBM nelayan #RidwanKamil #2024RidwanKamilPresiden https://t.co/ONuCArg7QV",RKIJ_KabBdg,5,"Soreang, Indonesia"
3453,1.57534E+18,2022-09-29 04:20:29+00:00,"Pemerintah Provinsi Jawa Barat menggelontorkan anggaran Rp100 miliar untuk mengendalikan inflasi, yang nantinya akan digunakan untuk BLT dan subsidi BBM nelayan #RidwanKamil #2024RidwanKamilPresiden https://t.co/NgsfmNvWcv",RKIJ_KabBdgBrt,6,
3454,1.57534E+18,2022-09-29 04:20:05+00:00,PEMERINTAH BERIKAN BLT BBM UNTUK WARGA YANG TIDAK MAMPU #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/abmhzoXFGi,Elizabe91164520,2,
3455,1.57534E+18,2022-09-29 04:19:56+00:00,"Masih banyak kalangan masyarakat menengah keatas yang menikmati subsidi BBM, kebijakan Pemerintah sangat baik agar masyarakat kelas bawah yang menikmati subsidi BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran  Kalimantan Barat https://t.co/5JCGMFnudH",SandraAgustin94,40,
3456,1.57534E+18,2022-09-29 04:19:29+00:00,"Pemerintah Provinsi Jawa Barat menggelontorkan anggaran Rp100 miliar untuk mengendalikan inflasi, yang nantinya akan digunakan untuk BLT dan subsidi BBM nelayan #RidwanKamil #2024RidwanKamilPresiden https://t.co/pDPXkKHWA7",RKIJ_KotaBogor,4,"Bogor, Jawa Barat"
3457,1.57534E+18,2022-09-29 04:19:15+00:00,Alasan pemerintah perlu menyesuaikan harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran  Jambi Punyo Kito https://t.co/K7YYqP4BpF,asniahmarmay,8,
3458,1.57534E+18,2022-09-29 04:19:05+00:00,Alasan pemerintah perlu menyesuaikan harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran  Jambi Punyo Kito https://t.co/wjh0j4U15C,asniahmarmay,8,
3459,1.57534E+18,2022-09-29 04:19:04+00:00,Penyesuaian harga BBM harus dilakukan pemerintah untuk selamatkan APBN  Sumatera Utara #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/qUIYxeyulr,ardi_fps,334,"Medan Sunggal, Indonesia"
3460,1.57534E+18,2022-09-29 04:18:56+00:00,Masyarakat Sumatera Utara mendukung kebijakan pemerintah dalam penyesuaian harga BBM.   #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/X6uezSqzYG,Cassy32284617,255,"Kota Medan, Sumatera Utara"
3461,1.57534E+18,2022-09-29 04:18:46+00:00,Alasan pemerintah perlu menyesuaikan harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran  Jambi Punyo Kito https://t.co/fYCJvnJ8Og,asniahmarmay,8,
3462,1.57534E+18,2022-09-29 04:18:43+00:00,Harga BBM saat ini sudah sesuai dengan harga minyak dunia. Warga Kalimantan Tengah setuju saja dengan pemerintah agar APBN tidak membengkak. #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/dvZhCmUGQU,Nova5V,506,"Central Borneo, Indonesia"
3463,1.57534E+18,2022-09-29 04:18:40+00:00,Penyesuaian harga BBM demi kebaikan bersama. Ayo kita dukung pemerintah.   #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/S3OGqpPwCn,Cassy32284617,255,"Kota Medan, Sumatera Utara"
3464,1.57534E+18,2022-09-29 04:18:31+00:00,Alasan pemerintah perlu menyesuaikan harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran  Jambi Punyo Kito https://t.co/CrGQSe83FG,asniahmarmay,8,
3465,1.57534E+18,2022-09-29 04:18:26+00:00,"Pemerintah Provinsi Jawa Barat menggelontorkan anggaran Rp100 miliar untuk mengendalikan inflasi, yang nantinya akan digunakan untuk BLT dan subsidi BBM nelayan #RidwanKamil #2024RidwanKamilPresiden https://t.co/rsmY4Nxp4m",RKIJ_Majalengka,5,"Majalengka, Indonesia"
3466,1.57534E+18,2022-09-29 04:18:18+00:00,Kebijakan pemerintah mengalihkan subsidi BBM sektor yang lebih urgen demi wujudkan penggunaan subsidi yang tepat sasaran  Dukung penyesuaian harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran - Sumatera Utara - https://t.co/qXVgonLFAH,Kamto97182089,337,"Sumatera Utara, Indonesia"
3467,1.57534E+18,2022-09-29 04:18:14+00:00,Alasan pemerintah perlu menyesuaikan harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran  Jambi Punyo Kito https://t.co/4wh6N5IjCo,asniahmarmay,8,
3468,1.57534E+18,2022-09-29 04:17:49+00:00,"Alasan pemerintah menaikan harga BBM, merupakan kebijakan yang tepat #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/KJigdI66pt",rismasiregar884,137,"Medan Selayang, Indonesia"
3469,1.57534E+18,2022-09-29 04:17:47+00:00,Alasan pemerintah perlu menyesuaikan harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran  Jambi Punyo Kito https://t.co/rpxB8qSQ6T,asniahmarmay,8,
3470,1.57534E+18,2022-09-29 04:17:31+00:00,Alasan pemerintah perlu menyesuaikan harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran  Jambi Punyo Kito https://t.co/FPEhy8fjI8,asniahmarmay,8,
3471,1.57534E+18,2022-09-29 04:17:30+00:00,Monitoring Sit Kamtibmas Oleh Petsonel Terkait Penyesuaian Harga subsidi BBM Oleh Pemerintah Di Wilkum Polres Payakumbuh https://t.co/T4HbC6kbDV,HUMASPolrespyk,146,"Kota Payakumbuh, Sumatera Bara"
3472,1.57534E+18,2022-09-29 04:17:19+00:00,Alasan pemerintah perlu menyesuaikan harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran  Jambi Punyo Kito https://t.co/d6JJeObHbu,asniahmarmay,8,
3473,1.57534E+18,2022-09-29 04:17:10+00:00,Alasan pemerintah perlu menyesuaikan harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran  Jambi Punyo Kito https://t.co/VRdiIjTtS5,asniahmarmay,8,
3474,1.57534E+18,2022-09-29 04:17:01+00:00,Alasan pemerintah perlu menyesuaikan harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran  Jambi Punyo Kito https://t.co/81EGx0XDJE,asniahmarmay,8,
3475,1.57534E+18,2022-09-29 04:16:45+00:00,"Pemerintah Provinsi Jawa Barat menggelontorkan anggaran Rp100 miliar untuk mengendalikan inflasi, yang nantinya akan digunakan untuk BLT dan subsidi BBM nelayan #RidwanKamil #2024RidwanKamilPresiden https://t.co/fXNUlC4uu4",RKIJ_KotaBdg,6,"Bandung, Jawa Barat"
3476,1.57534E+18,2022-09-29 04:16:44+00:00,Alasan pemerintah perlu menyesuaikan harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran  Jambi Punyo Kito https://t.co/lPK1OySQun,asniahmarmay,8,
3477,1.57534E+18,2022-09-29 04:16:07+00:00,Kebijakan pemerintah dalam penyesuaian harga BBM bersubsidi demi kebaikan bersama.   #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/j8hhPs7MyD,Cassy32284617,255,"Kota Medan, Sumatera Utara"
3478,1.57534E+18,2022-09-29 04:15:32+00:00,"Penyesuaian harga BBM dilakukan agar anggaran subsidi dialihkan ke sektor yang lebih bermanfaat seperti Pendidikan, Kesehatan dan Infrastruktur. Mari dukung kebijakan Pemerintah ! 😁 #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran  Kalimantan Barat https://t.co/qIrmopzzUB",SandraAgustin94,40,
3479,1.57534E+18,2022-09-29 04:15:05+00:00,Masyarakat dapat memakai angkutan umum ketika harga BBM disesuaikan oleh pemerintah.. #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran 🌏 Jawa Barat https://t.co/7P47oHkLwX,DanangBarrera,4,
3480,1.57534E+18,2022-09-29 04:15:04+00:00,Pemerintah Menyesuaikan Harga BBM Karena Untuk Kebaikan Bersama #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran | Jawa Tengah Bersuara | https://t.co/4BKLmyf3Lg,VinoSaputr4,33,"Bantarkawung, Indonesia"
3481,1.57534E+18,2022-09-29 04:14:57+00:00,Masyarakat dapat memakai angkutan umum ketika harga BBM disesuaikan oleh pemerintah.. #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran 🌏 Jawa Barat https://t.co/nPyTyptt3K,wiggins_eko,2,
3482,1.57534E+18,2022-09-29 04:14:47+00:00,Masyarakat dapat memakai angkutan umum ketika harga BBM disesuaikan oleh pemerintah.. #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran 🌏 Jawa Barat https://t.co/k2ekPB2dCU,BagasShepard,9,
3483,1.57534E+18,2022-09-29 04:14:39+00:00,Masyarakat dapat memakai angkutan umum ketika harga BBM disesuaikan oleh pemerintah.. #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran 🌏 Jawa Barat https://t.co/HMVWdpJRzN,WawanHooper,1,
3484,1.57534E+18,2022-09-29 04:14:30+00:00,Masyarakat dapat memakai angkutan umum ketika harga BBM disesuaikan oleh pemerintah.. #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran 🌏 Jawa Barat https://t.co/aN0CSym1Ai,RakaGardner,1,
3485,1.57534E+18,2022-09-29 04:14:30+00:00,Dukung Kebijakan Pemerintah dalam mengalihkan subsidi BBM ke bantuan sosial  Kota Jambi  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/FctZHevIVQ,deniangria,255,"Kota Jambi, Jambi"
3486,1.57534E+18,2022-09-29 04:14:29+00:00,Masyarakat dapat memakai angkutan umum ketika harga BBM disesuaikan oleh Pemerintah. Ini langkah yang diambil Pemerintah untuk mengurangi beban APBN #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran  Kalimantan Barat https://t.co/BO91D595xB,SandraAgustin94,40,
3487,1.57534E+18,2022-09-29 04:14:10+00:00,Kebijakan pemerintah mengalihkan subsidi BBM sektor yang lebih urgen demi wujudkan penggunaan subsidi yang tepat sasaran  Dukung penyesuaian harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran - Sumatera Utara - https://t.co/vmT2jcHjqJ,Kamto97182089,337,"Sumatera Utara, Indonesia"
3488,1.57534E+18,2022-09-29 04:13:57+00:00,Patroli Tim Gabungan Personel Polres Payakumbuh Dalam Rangka Pengecekan Dan Pemgawasan Terhadap Sitkamtibmas Di SPBU Terkait Dengan Penyesuaian Harga BBM Bersubsidi Oleh Pemerintah Di Wilkum Polres Payakumbuh https://t.co/7ReTBhVcuI,HUMASPolrespyk,146,"Kota Payakumbuh, Sumatera Bara"
3489,1.57534E+18,2022-09-29 04:13:37+00:00,"Harga BBM harus disesuaikan karna saat ini geopolitik global membuat selisih harga jual BBM bersubsidi dengan harga yang tinggi, bersama kita dukung pemerintah untuk menyesuaikan harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran  Kalimantan Barat https://t.co/Gzbm3n26Tk",SandraAgustin94,40,
3490,1.57534E+18,2022-09-29 04:12:55+00:00,Pemerintah akan berikan BlT untuk anak yatim piatu Masyarakat Sulawesi Tengah Sepakat dengan Kebijakan Penyesuaian BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/yMcyzh6H8l,Vale_Febriani,0,"perkamil,manado"
3491,1.57534E+18,2022-09-29 04:12:45+00:00,Hanya minyak mentah dunia melonjak subsidi BBM Membengkak pemerintah sesuikan Harga BBM  Masyarakat Sulawesi Tengah Sepakat dengan Kebijakan Penyesuaian BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/rxxl77ECuf,Vale_Febriani,0,"perkamil,manado"
3492,1.57534E+18,2022-09-29 04:12:26+00:00,Pemerintah pastikan penyaluran BLT BBM ini tepat sasaran.  Bengkulu sudah terima BLT BBM #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/c45OjnzPP9,IfaPertiwi,325,"Bengkulu, Indonesia"
3493,1.57534E+18,2022-09-29 04:12:10+00:00,Pembengkakan anggaran subsidi membuat Pemerintah melakukan penyesuaian harga BBM 😄   #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Berita Jambi https://t.co/lVOhRwXCZF,sebhayu,64,"Jambi, Indonesia"
3494,1.57534E+18,2022-09-29 04:11:43+00:00,Pemerintah akan berikan BlT untuk anak yatim piatu Masyarakat Sulawesi Tengah Sepakat dengan Kebijakan Penyesuaian BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/bHUqDj0OlE,IsabelPensick52,21,"Kota Palu, Sulawesi Tengah"
3495,1.57534E+18,2022-09-29 04:11:34+00:00,Langkah Pemerintah udah tepat karna melakukan penyesuaian harga BBM untuk menghindari krisis APBN #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran  Kalimantan Barat https://t.co/WE8KtTczzJ,SandraAgustin94,40,
3496,1.57534E+18,2022-09-29 04:11:29+00:00,Hanya minyak mentah dunia melonjak subsidi BBM Membengkak pemerintah sesuikan Harga BBM  Masyarakat Sulawesi Tengah Sepakat dengan Kebijakan Penyesuaian BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/dvlyPqbKN0,IsabelPensick52,21,"Kota Palu, Sulawesi Tengah"
3497,1.57534E+18,2022-09-29 04:10:25+00:00,Pemerintah berikan BLT BBM untuk warga tidak mampu.  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/L9hbA3mg0B,rahmawa40569238,76,"Bandar Lampung, Lampung"
3498,1.57534E+18,2022-09-29 04:10:06+00:00,Kebijakan Pemerintah terkait penyesuaian harga BBM sudah tepat dan benar #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran | Jawa Tengah Bersuara | https://t.co/SpIcpBfiu0,VinoSaputr4,33,"Bantarkawung, Indonesia"
3499,1.57534E+18,2022-09-29 04:10:05+00:00,Pemerintah akan berikan BlT untuk anak yatim piatu Masyarakat Sulawesi Tengah Sepakat dengan Kebijakan Penyesuaian BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/TVBxTNeefp,erica_kaye23,3,"Palu Barat, Indonesia"
3500,1.57534E+18,2022-09-29 04:10:04+00:00,"Pemerintah Provinsi Jawa Barat menggelontorkan anggaran Rp100 miliar untuk mengendalikan inflasi, yang nantinya akan digunakan untuk BLT dan subsidi BBM nelayan #RidwanKamil https://t.co/SrtNFaRusw",jpnncom,67187,Indonesia
3501,1.57534E+18,2022-09-29 04:09:57+00:00,"Erick Thohir - Masyarakat dapat memakai angkutan umum ketika harga BBM disesuaikan oleh Pemerintah dalam antrian, Kendaraan umum alternatif jika ingin hemat BBM. -Maluku Sapu Rata- #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/8lkoxa9zzl",Christo69355847,269,
3502,1.57534E+18,2022-09-29 04:09:52+00:00,Hanya minyak mentah dunia melonjak subsidi BBM Membengkak pemerintah sesuikan Harga BBM  Masyarakat Sulawesi Tengah Sepakat dengan Kebijakan Penyesuaian BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/mJ3HUT4z5p,erica_kaye23,3,"Palu Barat, Indonesia"
3503,1.57534E+18,2022-09-29 04:09:05+00:00,Pemerintah peduli terhadap pada masyarakat kecil dengan mengalihkan subsidi BBM pada BLT BBM#BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Kalimantan Barat https://t.co/3HCgCa4dt2,riszlyn,16,"Kalimantan Barat, Indonesia"
3504,1.57534E+18,2022-09-29 04:08:57+00:00,Pemerintah akan berikan BlT untuk anak yatim piatu Masyarakat Sulawesi Tengah Sepakat dengan Kebijakan Penyesuaian BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/NBGgfcKUE9,08Garduque,11,"Palu Barat, Indonesia"
3505,1.57534E+18,2022-09-29 04:08:55+00:00,Penyesuaian harga BBM subsidi agar tepat sasaran. Masyarakat Lampung mendukung langkah tepat pemerintah.  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/m3i90H7aaD,rahmawa40569238,76,"Bandar Lampung, Lampung"
3506,1.57534E+18,2022-09-29 04:08:39+00:00,Hanya minyak mentah dunia melonjak subsidi BBM Membengkak pemerintah sesuikan Harga BBM  Masyarakat Sulawesi Tengah Sepakat dengan Kebijakan Penyesuaian BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/YTp4nefhrX,08Garduque,11,"Palu Barat, Indonesia"
3507,1.57534E+18,2022-09-29 04:08:29+00:00,Penyesuaian harga BBM merupakan langkah pemerintah mengatasi dampak negatif krisis APBN  Kota Jambi  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/KCDDZSagfR,deniangria,255,"Kota Jambi, Jambi"
3508,1.57534E+18,2022-09-29 04:08:20+00:00,Masyarakat Sumatera Utara mendukung kebijakan pemerintah dalam penyesuaian harga BBM.   #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/GVj2adXaDg,Cassy32284617,255,"Kota Medan, Sumatera Utara"
3509,1.57534E+18,2022-09-29 04:07:57+00:00,"Bengkulu menyambut pencairan BLT BBM, terimakasih pemerintah Indonesia #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/fNWZtCDAJ5",feny_mona,941,Bengkulu
3510,1.57534E+18,2022-09-29 04:07:41+00:00,Pemerintah telah menyalurkan BLT BBM untuk masyarakat tidak mampu #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Aceh https://t.co/E5ex6AEDBo,Liukiuaquose44,82,"Lueng Bata, Banda Aceh City"
3511,1.57534E+18,2022-09-29 04:07:28+00:00,Pemerintah akan berikan BlT untuk anak yatim piatu Masyarakat Sulawesi Tengah Sepakat dengan Kebijakan Penyesuaian BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/FUGtxAn9i2,putriindonesiac,4,"Donggala, Sulawesi Tengah"
