Unnamed: 0,tweet_text,text
4031,"Zaman SBY Galak Tolak Kenaikan BBM, Era Jokowi PDIP 'Maklum' Pemerintah Lagi Susah.   #6PlusVertical https://t.co/e7n4o2U43D","['zaman', 'sby', 'galak', 'tolak', 'naik', 'bbm', 'era', 'jokowi', 'pdip', 'maklum', 'perintah', 'lagi', 'susah']"
4032,"Dulu Banyak yang Mengkritik Pemerintah karena menaikkan BBM  Tengah malam.. Alhamdulillah akhirnya sekarang pemerintah sudah berbenah, setidaknya sudah tidak menaikkan BBM pas tengah malam dan menaikkannya pada siang hari. Terima kasih PDI, berkat PDI hidup kami penuh PERJUANGAN","['dulu', 'banyak', 'yang', 'kritik', 'perintah', 'karena', 'naik', 'bbm', 'tengah', 'malam', 'alhamdulillah', 'akhir', 'sekarang', 'perintah', 'sudah', 'benah', 'tidak', 'sudah', 'tidak', 'naik', 'bbm', 'pas', 'tengah', 'malam', 'dan', 'naik', 'pada', 'siang', 'hari', 'terima', 'kasih', 'pdi', 'berkat', 'pdi', 'hidup', 'kami', 'penuh', 'juang']"
4033,"Aipda Adi Prasetyo dialogis kamtibmas bersama Lurah dan Staf Kelurahan Sukaasih, sampaikan pesan kamtibmas untuk tidak terprovokasi terhadap isu yang berkaitan dengan kebijakan pemerintah dalam penyesuaian harga BBM. https://t.co/LN0v1L4xQK","['aipda', 'adi', 'prasetyo', 'dialogis', 'kamtibmas', 'sama', 'lurah', 'dan', 'staf', 'lurah', 'sukaasih', 'sampai', 'pesan', 'kamtibmas', 'untuk', 'tidak', 'provokasi', 'hadap', 'isu', 'yang', 'kait', 'dengan', 'bijak', 'perintah', 'dalam', 'sesuai', 'harga', 'bbm']"
4034,Sudah benar ada penyesuaian harga BBM kita ikutin pemerintah saja..  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/OkwVBqGNlK,"['sudah', 'benar', 'ada', 'sesuai', 'harga', 'bbm', 'kita', 'ikutin', 'perintah', 'saja']"
4035,Pada  hari Selasa  tanggal 27 September  2022    Personil Polsek  Tanjung Beriingin Melaksanakan Kegiatan Atas Pengumuman Pemerintah Tentang kenaikan Harga BBM https://t.co/nbjQqTLVWs,"['pada', 'hari', 'selasa', 'tanggal', 'september', 'personil', 'polsek', 'tanjung', 'beriingin', 'laksana', 'giat', 'atas', 'umum', 'perintah', 'tentang', 'naik', 'harga', 'bbm']"
4036,"Polemik seputar BBM Pertalit. Pada kenyataannya, Benar teras Boros semenjak Pemerintah menaikkan harga BBM. Entahlah,? Apakah Pertamina mengutak ngatik kualitas kadar Pertalit skrg? Semoga ada ahli yg bisa Updet kadar BBM skrg Klw gini terus Siap bergeser VIVO.ð","['polemik', 'putar', 'bbm', 'pertalit', 'pada', 'nyata', 'benar', 'teras', 'boros', 'semenjak', 'perintah', 'naik', 'harga', 'bbm', 'entah', 'apakah', 'pertamina', 'kutak', 'ngatik', 'kualitas', 'kadar', 'pertalit', 'skrg', 'moga', 'ada', 'ahli', 'yg', 'bisa', 'updet', 'kadar', 'bbm', 'skrg', 'klw', 'gin', 'terus', 'siap', 'geser', 'vivo']"
4037,Andaikan terjadi di Sudirman Thamrin pasti sy ikut. Bukan hanya BBM yg turun. Rezimpun akan ikut  turun. https://t.co/IIBJhrCHJx,"['andai', 'jadi', 'di', 'sudirman', 'thamrin', 'pasti', 'sy', 'ikut', 'bukan', 'hanya', 'bbm', 'yg', 'turun', 'rezim', 'akan', 'ikut', 'turun']"
4038,"Wakil Ketua Komisi VII DPR RI, Maman Abdurrahman menegaskan, tidak ada pencabutan subsidi seperti yang dinarasikan beberapa kelompok. Hal itu, ia sampaikan karena melihat masyarakat salah paham dalam memaknai kenaikan harga BBM subsidi.  #bbmnaik  https://t.co/wEf1HSWBgS","['wakil', 'ketua', 'komisi', 'vii', 'dpr', 'ri', 'maman', 'abdurrahman', 'tegas', 'tidak', 'ada', 'cabut', 'subsidi', 'seperti', 'yang', 'narasi', 'beberapa', 'kelompok', 'hal', 'itu', 'ia', 'sampai', 'karena', 'lihat', 'masyarakat', 'salah', 'paham', 'dalam', 'makna', 'naik', 'harga', 'bbm', 'subsidi']"
4039,"Pemerintah bener2 udah ngga bisa dia pakai lagi kah hati nurani nya, tolong gitu turunin harga BBM lagi, ampun pisan kalian teh ð­ð­ð­ð­ https://t.co/W3HZmGaUL3","['perintah', 'bener', 'udah', 'ngga', 'bisa', 'dia', 'pakai', 'lagi', 'kah', 'hati', 'nurani', 'nya', 'tolong', 'gitu', 'turunin', 'harga', 'bbm', 'lagi', 'ampun', 'pis', 'kalian', 'teh']"
4040,Penyesuaian Harga BBM Subsidi Merupakan Kebijakan Pemerintah yang Tepat Untuk Lindungi Masyarakat Miskin dan Rentan!  Papua Dukung #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/4pWUIak5ug,"['sesuai', 'harga', 'bbm', 'subsidi', 'rupa', 'bijak', 'perintah', 'yang', 'tepat', 'untuk', 'lindung', 'masyarakat', 'miskin', 'dan', 'rentan', 'papua', 'dukung']"
4041,Penyesuaian Harga BBM Subsidi Merupakan Kebijakan Pemerintah yang Tepat Untuk Lindungi Masyarakat Miskin dan Rentan!  Papua Dukung #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/5fVFrI4Bh1,"['sesuai', 'harga', 'bbm', 'subsidi', 'rupa', 'bijak', 'perintah', 'yang', 'tepat', 'untuk', 'lindung', 'masyarakat', 'miskin', 'dan', 'rentan', 'papua', 'dukung']"
4042,"PEMERINTAH SEBUT REALISASI PENYALURAN BLT BBM SAMPAI SELASA (27/07/2022) CAPAI 95,9% ATAU 19,7 JUTA PENERIMA MANFAAT","['perintah', 'sebut', 'realisasi', 'salur', 'blt', 'bbm', 'sampai', 'selasa', 'capai', 'atau', 'juta', 'terima', 'manfaat']"
4043,Penyesuaian harga BBM agar subsidi tepat sasaran  Kepulauan Riau dukung pemerintah  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/pqqMymQySh,"['sesuai', 'harga', 'bbm', 'agar', 'subsidi', 'tepat', 'sasar', 'pulau', 'riau', 'dukung', 'perintah']"
4044,Penyesuaian Harga BBM Subsidi Merupakan Kebijakan Pemerintah yang Tepat Untuk Lindungi Masyarakat Miskin dan Rentan!  Papua Dukung #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/rJF9c75tRS,"['sesuai', 'harga', 'bbm', 'subsidi', 'rupa', 'bijak', 'perintah', 'yang', 'tepat', 'untuk', 'lindung', 'masyarakat', 'miskin', 'dan', 'rentan', 'papua', 'dukung']"
4045,Penyesuaian Harga BBM Subsidi Merupakan Kebijakan Pemerintah yang Tepat Untuk Lindungi Masyarakat Miskin dan Rentan!  Papua Dukung #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/z2Rj5MGIo1,"['sesuai', 'harga', 'bbm', 'subsidi', 'rupa', 'bijak', 'perintah', 'yang', 'tepat', 'untuk', 'lindung', 'masyarakat', 'miskin', 'dan', 'rentan', 'papua', 'dukung']"
4046,"Kebijakan Pemerintah dalam menyesuaikan harga BBM bersubsidi, merupakan dampak dari fluktuasi harga minyak mentah dunia yang juga berdampak pada APBN. https://t.co/JAjifAMcu0","['bijak', 'perintah', 'dalam', 'sesuai', 'harga', 'bbm', 'subsidi', 'rupa', 'dampak', 'dari', 'fluktuasi', 'harga', 'minyak', 'mentah', 'dunia', 'yang', 'juga', 'dampak', 'pada', 'apbn']"
4047,"Sama2 ""tidak ditanya dulu"", hslnya beda.  Sama2 ""ditanya dulu"", hslnya beda.  Apakah Sdr setuju pemerintah naikan hrg BBM?  DPR: Setujuuuuu...  Rakyat: Tidak setuju pk blas! https://t.co/NsZeKEVS64","['sama', 'tidak', 'tanya', 'dulu', 'hslnya', 'beda', 'sama', 'tanya', 'dulu', 'hslnya', 'beda', 'apakah', 'sdr', 'tuju', 'perintah', 'naik', 'hrg', 'bbm', 'dpr', 'setujuuuuu', 'rakyat', 'tidak', 'tuju', 'pk', 'blas']"
4048,Punya Mobil tapi menikmati subsidi BBM..itulah kenapa Pemerintah melakukan penyesuaian Harga BBM..agar Subsidi lebih tepat Sasaran  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/6WNftRAXoI,"['punya', 'mobil', 'tapi', 'nikmat', 'subsidi', 'bbm', 'itu', 'kenapa', 'perintah', 'laku', 'sesuai', 'harga', 'bbm', 'agar', 'subsidi', 'lebih', 'tepat', 'sasar']"
4049,Percepatan penyaluran BLT BBM terus dilakukan oleh pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/CgD73vGRyv,"['cepat', 'salur', 'blt', 'bbm', 'terus', 'laku', 'oleh', 'perintah']"
4050,Ayo Nusa Tenggara Timur Dukung Pemerintah dalam program Penyesuaian Harga BBM.  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/IBcjmu509h,"['ayo', 'nusa', 'tenggara', 'timur', 'dukung', 'perintah', 'dalam', 'program', 'sesuai', 'harga', 'bbm']"
4051,"Bhabinkamtibmas Desa Pulau Kampai Polsek Pangkalan Susu memberikan pesan-pesan kamtibmas kepada masyarakat dalam FGD (Forum Grub Discussion) perihal kenaikan BBM yang dilakukan Pemerintah pada tanggal 03 September 2022 lalu, sehingga tidak adanya masyarakat yang terprovokasi . https://t.co/vUD02HN051","['bhabinkamtibmas', 'desa', 'pulau', 'kampai', 'polsek', 'pangkal', 'susu', 'beri', 'pesan', 'pesan', 'kamtibmas', 'kepada', 'masyarakat', 'dalam', 'fgd', 'forum', 'grub', 'discussion', 'perihal', 'naik', 'bbm', 'yang', 'laku', 'perintah', 'pada', 'tanggal', 'september', 'lalu', 'sehingga', 'tidak', 'ada', 'masyarakat', 'yang', 'provokasi']"
4052,Istana Pastikan Tuntutan Demonstran Aksi Tolak Harga BBM Naik Diperhatikan Pemerintah #JokowiMendunia   Witan Pertamina #JegalDoktrinKomunisme https://t.co/x9Yv9qgyWl,"['istana', 'pasti', 'tuntut', 'demonstran', 'aksi', 'tolak', 'harga', 'bbm', 'naik', 'perhati', 'perintah', 'witan', 'pertamina']"
4053,Dukungan Datang Dari Masyarakat Nusa Tenggara Timur Terkait Kebijakan Pemerintah Dalam Melakukan Penyaluran BLT BBM Agar Tepat Sasaran #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/f72Cddshjp,"['dukung', 'datang', 'dari', 'masyarakat', 'nusa', 'tenggara', 'timur', 'kait', 'bijak', 'perintah', 'dalam', 'laku', 'salur', 'blt', 'bbm', 'agar', 'tepat', 'sasar']"
4054,Giat Anggota Polsek Tanah Abang Polres Pali Monitoring SPBU / APMS No. 25.313.04 Tanah Abang dan memberikan himbauan kepada pengguna Kendaraan di wilayah Kec. Tanah Abang Kab. Pali Terkait telah dinaikkannya Harga BBM oleh Pemerintah. https://t.co/MJhW606Hww,"['giat', 'anggota', 'polsek', 'tanah', 'abang', 'polres', 'pali', 'monitoring', 'spbu', 'apms', 'tanah', 'abang', 'dan', 'beri', 'himbauan', 'kepada', 'guna', 'kendara', 'di', 'wilayah', 'kec', 'tanah', 'abang', 'kab', 'pali', 'kait', 'telah', 'naik', 'harga', 'bbm', 'oleh', 'perintah']"
4055,Senator Alirman Sori Minta Pemerintah Tegas Soal Penyaluran BBMÂ Subsidi https://t.co/d0EqV1gyIf,"['senator', 'alirman', 'sori', 'minta', 'perintah', 'tegas', 'soal', 'salur', 'bbm', 'subsidi']"
4056,Dukung Kebijakan Pemerintah BLT BBM Bantu Masyarakat Sumatera Barat #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/XqFbBarbKd,"['dukung', 'bijak', 'perintah', 'blt', 'bbm', 'bantu', 'masyarakat', 'sumatera', 'barat']"
4057,Pemerintah Mempercepat Penyaluran BLT BBM Kepada Masyarakat Sumatera Barat #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/YVfTyygFUe,"['perintah', 'cepat', 'salur', 'blt', 'bbm', 'kepada', 'masyarakat', 'sumatera', 'barat']"
4058,Pemerintah Mempercepat Penyaluran BLT BBM Kepada Masyarakat Sumatera Barat #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/1MbHJaTqZl,"['perintah', 'cepat', 'salur', 'blt', 'bbm', 'kepada', 'masyarakat', 'sumatera', 'barat']"
4059,"Kesalahan fatal pemerintah grasa-grusu dlm kebijakan menaikan harga BBM. Pertamina sudah tidak dipercaya rakyat. Apalagi isu perubahan kualitas. Pejabat hari ini telah menghancurkan Pertamina. Swasta mulai kuat, Shell dan Vivo. Kembalikan harga dan kualitasnya! Slmtkan Pertamina!","['salah', 'fatal', 'perintah', 'grasa', 'grusu', 'dlm', 'bijak', 'naik', 'harga', 'bbm', 'pertamina', 'sudah', 'tidak', 'percaya', 'rakyat', 'apalagi', 'isu', 'ubah', 'kualitas', 'jabat', 'hari', 'ini', 'telah', 'hancur', 'pertamina', 'swasta', 'mulai', 'kuat', 'shell', 'dan', 'vivo', 'kembali', 'harga', 'dan', 'kualitas', 'slmtkan', 'pertamina']"
4060,"Salah satu masyarakat kecil yang mendukung kebijakan pemerintah mengenai kenaikkan harga BBM subsidi.  Masyarakat kecil aja mendukung, lalu siapa yg sering demo? Orang kaya yg ngaku miskin kah? ð¤­ð¤­  Maturnuwun Maszeh...pokoke semangat kerja ð @pertamina  #BBMAdilUntukRakyat https://t.co/1go4ByUfVd","['salah', 'satu', 'masyarakat', 'kecil', 'yang', 'dukung', 'bijak', 'perintah', 'kena', 'naik', 'harga', 'bbm', 'subsidi', 'masyarakat', 'kecil', 'aja', 'dukung', 'lalu', 'siapa', 'yg', 'sering', 'demo', 'orang', 'kaya', 'yg', 'ngaku', 'miskin', 'kah', 'maturnuwun', 'maszeh', 'pokoke', 'semangat', 'kerja']"
4061,"Di tengah kenaikan BBM, salah seorang masyarakat mendukung kebijakan pemerintah.   Dia mengatakan, meski BBM jenis Solar naik, dirinya tetap semangat bekerja tanpa protes.   Semangat pak, mantapp ðð¼ https://t.co/tPQE6G1Now","['di', 'tengah', 'naik', 'bbm', 'salah', 'orang', 'masyarakat', 'dukung', 'bijak', 'perintah', 'dia', 'kata', 'meski', 'bbm', 'jenis', 'solar', 'naik', 'diri', 'tetap', 'semangat', 'kerja', 'tanpa', 'protes', 'semangat', 'pak', 'mantapp']"
4062,"Masyarakat kecil di daerah mendukung kebijakan pemerintah dalam pengalihan subsidi BBM. Kuncinya adalah tetap bekerja, tidak seperti orang-orang di jakarta justru belarut dalam aksi demonstrasi dan melupakan kewajibannya untuk bekerja. https://t.co/C3v7dKLGwx","['masyarakat', 'kecil', 'di', 'daerah', 'dukung', 'bijak', 'perintah', 'dalam', 'alih', 'subsidi', 'bbm', 'kunci', 'adalah', 'tetap', 'kerja', 'tidak', 'seperti', 'orang', 'orang', 'di', 'jakarta', 'justru', 'barut', 'dalam', 'aksi', 'demonstrasi', 'dan', 'lupa', 'wajib', 'untuk', 'kerja']"
4063,BLT BBM bentuk keberhasilan pemerintah   #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran Info Jambi https://t.co/KSYlWAmEfP,"['blt', 'bbm', 'bentuk', 'hasil', 'perintah', 'info', 'jambi']"
4064,Penyesuaian Harga BBM memunculkan beragam reaksi dari masyarakat. Pada saat krisis global seperti ini alangkah baiknya kita mendukung segala bentuk kebijakan pemerintah. Toh akhirnya juga utk kemaslahatan https://t.co/eVpaoSYhjB,"['sesuai', 'harga', 'bbm', 'muncul', 'agam', 'reaksi', 'dari', 'masyarakat', 'pada', 'saat', 'krisis', 'global', 'seperti', 'ini', 'alangkah', 'baik', 'kita', 'dukung', 'segala', 'bentuk', 'bijak', 'perintah', 'toh', 'akhir', 'juga', 'utk', 'maslahat']"
4065,"Kegiatan Bhabinkamtibmas Polsek Kuala  Melaksanakan Sosialisasi  kepada warga masyarakat  Desa Binaannya dalam rangka antisipasi Reaksi kenaikan harga BBM oleh pemerintah, yang menyesuaikan harga minyak dunia, dan diharapkan kepada seluruh warga masyarakat https://t.co/tSlhHsznJb","['giat', 'bhabinkamtibmas', 'polsek', 'kuala', 'laksana', 'sosialisasi', 'kepada', 'warga', 'masyarakat', 'desa', 'bina', 'dalam', 'rangka', 'antisipasi', 'reaksi', 'naik', 'harga', 'bbm', 'oleh', 'perintah', 'yang', 'sesuai', 'harga', 'minyak', 'dunia', 'dan', 'harap', 'kepada', 'seluruh', 'warga', 'masyarakat']"
4066,"Kebijakan pemerintah mengenai penyesuaian harga subsidi BBM mendapat dukungan dari sopir truck. Rakyat kecil mendukung upaya dari Presiden @jokowi agar BBM bersubsidi tepat sasaran.   Harga solar mundak, tetep semangat bekerja! https://t.co/e0Mqv54C6c","['bijak', 'perintah', 'kena', 'sesuai', 'harga', 'subsidi', 'bbm', 'dapat', 'dukung', 'dari', 'sopir', 'truck', 'rakyat', 'kecil', 'dukung', 'upaya', 'dari', 'presiden', 'agar', 'bbm', 'subsidi', 'tepat', 'sasar', 'harga', 'solar', 'mundak', 'tetep', 'semangat', 'kerja']"
4067,BLT BBM Hampir 100%   Nusa Tenggara Timur Dukung Program Pemerintah.   #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/zNtI3hXkEi,"['blt', 'bbm', 'hampir', 'nusa', 'tenggara', 'timur', 'dukung', 'program', 'perintah']"
4068,"Untuk membantu pemerintah mengurangi anggaran subsidi BBM, mari kita beralih ke vivo, shell, bp, dll ð @pertamina https://t.co/BWrbgIRXEl","['untuk', 'bantu', 'perintah', 'kurang', 'anggar', 'subsidi', 'bbm', 'mari', 'kita', 'alih', 'ke', 'vivo', 'shell', 'bp', 'dll']"
4069,PEMERINTAH Pusat mendorong pemerintah daerah menyegerakan realisasi belanja APBD guna menanggulangi gejolak inflasi akibat penaikan harga bahan bakar minyak (BBM).   #BBM #Belabhadaerah #Lampungpostid https://t.co/XxzUXcDW8V,"['perintah', 'pusat', 'dorong', 'perintah', 'daerah', 'segera', 'realisasi', 'belanja', 'apbd', 'guna', 'tanggulang', 'gejolak', 'inflasi', 'akibat', 'naik', 'harga', 'bahan', 'bakar', 'minyak', 'bbm']"
4070,Ada apa di Indonesia? Sampai saat ini Harga BBM masih tinggi sementara harga minyak jatuh sejatuhnya  Segitukah mengambil keuntungan pemerintah saat ini? CC bang @panca66 ð  Harga Minyak Jatuh ke Level Terendah Sejak Januari 2022 https://t.co/WohLtxJoBt,"['ada', 'apa', 'di', 'indonesia', 'sampai', 'saat', 'ini', 'harga', 'bbm', 'masih', 'tinggi', 'sementara', 'harga', 'minyak', 'jatuh', 'jatuh', 'segitukah', 'ambil', 'untung', 'perintah', 'saat', 'ini', 'cc', 'bang', 'harga', 'minyak', 'jatuh', 'ke', 'level', 'rendah', 'sejak', 'januari']"
4071,Menghimbau kepada masyarakat khususnya Kec Sipispis agar jangan merasa cemas dan panik dengan kenaikan BBM jenis pertalite maupun Bio solar dari pemerintah dan kami juga menghimbau pada seluruh lapisan masyarakat agar tidak mudah terpancing dengan berita berita Hoax di medsos https://t.co/eEmqOKhfbg,"['menghimbau', 'kepada', 'masyarakat', 'khusus', 'kec', 'sipispis', 'agar', 'jangan', 'rasa', 'cemas', 'dan', 'panik', 'dengan', 'naik', 'bbm', 'jenis', 'pertalite', 'maupun', 'bio', 'solar', 'dari', 'perintah', 'dan', 'kami', 'juga', 'menghimbau', 'pada', 'seluruh', 'lapis', 'masyarakat', 'agar', 'tidak', 'mudah', 'pancing', 'dengan', 'berita', 'berita', 'hoax', 'di', 'medsos']"
4072,Alasan Pemerintah dan Pertamina naikin harga BBM: Mengurangi beban subsidi â Bayar Buzzer â  Emang tolol banget. https://t.co/0kvL6iCkUR,"['alas', 'perintah', 'dan', 'pertamina', 'naikin', 'harga', 'bbm', 'kurang', 'beban', 'subsidi', 'bayar', 'buzzer', 'emang', 'tolol', 'banget']"
4073,"Pemerintah Klaim Penerima BLT BBM Sudah Tembus 19,7 Juta https://t.co/lrgD9pDUjB","['perintah', 'klaim', 'terima', 'blt', 'bbm', 'sudah', 'tembus', 'juta']"
4074,"BBM naik gk pd mati... Yg DEMO"" Lah aku kerja ajah, gk usah mikirin BBM, biar Pemerintah ajah yg mikirin, gk ambil pusing, wong aku orang miskin, gk kerja ya dapur gk ngebul, sehari ikut demo yg beli beras siapa.....kan perjuangan katanya,,,,ya silahkan ajah, gk salah ko Maaf...","['bbm', 'naik', 'gk', 'pd', 'mati', 'yg', 'demo', 'lah', 'aku', 'kerja', 'ajah', 'gk', 'usah', 'mikirin', 'bbm', 'biar', 'perintah', 'ajah', 'yg', 'mikirin', 'gk', 'ambil', 'pusing', 'wong', 'aku', 'orang', 'miskin', 'gk', 'kerja', 'ya', 'dapur', 'gk', 'ngebul', 'hari', 'ikut', 'demo', 'yg', 'beli', 'beras', 'siapa', 'kan', 'juang', 'kata', 'ya', 'silah', 'ajah', 'gk', 'salah', 'ko', 'maaf']"
4075,"Pemerintah juga harus mengembalikan budaya berjalan kaki &amp; budaya bertransportasi umum, sehingga aktivitas masyarakat tdk terganggu akibat pencabutan subsidi BBM. Benahi transportasi publik &amp; trotoar, agar masyarakat nyaman menggunakan. #BantuanBBMUntukRakyat https://t.co/xLcP9vorOB","['perintah', 'juga', 'harus', 'kembali', 'budaya', 'jalan', 'kaki', 'amp', 'budaya', 'transportasi', 'umum', 'sehingga', 'aktivitas', 'masyarakat', 'tdk', 'ganggu', 'akibat', 'cabut', 'subsidi', 'bbm', 'benah', 'transportasi', 'publik', 'amp', 'trotoar', 'agar', 'masyarakat', 'nyaman', 'guna']"
4076,"Sebut Kenaikan BBM Menambah Beban Rakyat, Anthony Budiawan Sentil Cara Hitung Pemerintah https://t.co/TaIK6BvNOG https://t.co/ts5uqCu19E","['sebut', 'naik', 'bbm', 'tambah', 'beban', 'rakyat', 'anthony', 'budiawan', 'sentil', 'cara', 'hitung', 'perintah']"
4077,Patroli Diologis Sat Binmas Pengecekan Harga Jual Dipasaran Terkait Dengan Penyesuaian Harga BBM Bersubsidi Dari Pemerintah Di Wilkum Polres Payakumbuh https://t.co/lv0NvGk9mm,"['patroli', 'diologis', 'sat', 'binmas', 'kece', 'harga', 'jual', 'pasar', 'kait', 'dengan', 'sesuai', 'harga', 'bbm', 'subsidi', 'dari', 'perintah', 'di', 'wilkum', 'polres', 'payakumbuh']"
4078,Patroli Tim Gabungan Personel Polres Payakumbuh Dalam Rangka Pengecekan Dan Pemgawasan Terhadap Sitkamtibmas Di SPBU Terkait Dengan Penyesuaian Harga BBM Bersubsidi Oleh Pemerintah Di Wilkum Polres Payakumbuh https://t.co/fKzQHC2wqY,"['patroli', 'tim', 'gabung', 'personel', 'polres', 'payakumbuh', 'dalam', 'rangka', 'kece', 'dan', 'pemgawasan', 'hadap', 'sitkamtibmas', 'di', 'spbu', 'kait', 'dengan', 'sesuai', 'harga', 'bbm', 'subsidi', 'oleh', 'perintah', 'di', 'wilkum', 'polres', 'payakumbuh']"
4079,Pengalihan dari subsidi BBM menjadi BLT merupakan upaya pemerintah untuk membantu masyarakat kelas bawah untuk dapat mengakses BBM secara tepat sasaran. #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran Banten https://t.co/8PyXIhr2oe,"['alih', 'dari', 'subsidi', 'bbm', 'jadi', 'blt', 'rupa', 'upaya', 'perintah', 'untuk', 'bantu', 'masyarakat', 'kelas', 'bawah', 'untuk', 'dapat', 'akses', 'bbm', 'cara', 'tepat', 'sasar', 'banten']"
4080,Dukung Kebijakan Pemerintah BLT BBM Bantu Masyarakat Sumatera Barat #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/Qf9KYLbxyd,"['dukung', 'bijak', 'perintah', 'blt', 'bbm', 'bantu', 'masyarakat', 'sumatera', 'barat']"
4081,BLT BBM bentuk keberpihakan pemerintah pada rakyat secara optimal #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran Jambi https://t.co/M3FORRSqxk,"['blt', 'bbm', 'bentuk', 'pihak', 'perintah', 'pada', 'rakyat', 'cara', 'optimal', 'jambi']"
4082,Pemerintah Mempercepat Penyaluran BLT BBM Kepada Masyarakat Sumatera Barat #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/MU9YI2qlbA,"['perintah', 'cepat', 'salur', 'blt', 'bbm', 'kepada', 'masyarakat', 'sumatera', 'barat']"
4083,BLT BBM hampir 100% Semangat terus pemerintah dalam membagikan bantuan langsung tunai  Banten #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/lsXPNsaBHk,"['blt', 'bbm', 'hampir', 'semangat', 'terus', 'perintah', 'dalam', 'bagi', 'bantu', 'langsung', 'tunai', 'banten']"
4084,Masyarakat Jangan Panik. Pemerintah menjamin Ketersediaan BBM. Budayakan Malu membeli BBM bersubsidi bagi yang tidak berhak. #polripresisi https://t.co/ABSVilp16u,"['masyarakat', 'jangan', 'panik', 'perintah', 'jamin', 'sedia', 'bbm', 'budaya', 'malu', 'beli', 'bbm', 'subsidi', 'bagi', 'yang', 'tidak', 'hak']"
4085,"Lhaa bukannya proyek kompor listrik ini dibatalin pemerintah ya?diprotes dewan jg.Kok masih jalan aja?Berati ditunda?bukan batal?proyek kok nodong? Apa sdh deal2an sblmnya? Timbang proyek bagi2 kue utk oligarki,Pake APBN,mending subsidi tuh BBM! Biar bermanfaat buat rakyat! https://t.co/fFVBiPjXFA","['lhaa', 'bukan', 'proyek', 'kompor', 'listrik', 'ini', 'dibatalin', 'perintah', 'ya', 'protes', 'dewan', 'jg', 'kok', 'masih', 'jalan', 'aja', 'berat', 'tunda', 'bukan', 'batal', 'proyek', 'kok', 'nodong', 'apa', 'sdh', 'dealan', 'sblmnya', 'timbang', 'proyek', 'bagi', 'kue', 'utk', 'oligarki', 'pake', 'apbn', 'mending', 'subsidi', 'tuh', 'bbm', 'biar', 'manfaat', 'buat', 'rakyat']"
4086,Pemerintah Mempercepat Penyaluran BLT BBM Kepada Masyarakat Sumatera Barat #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/yNak8fZX6x,"['perintah', 'cepat', 'salur', 'blt', 'bbm', 'kepada', 'masyarakat', 'sumatera', 'barat']"
4087,Dukung Kebijakan Pemerintah BLT BBM Bantu Masyarakat Sumatera Barat #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/OE9FxtX6ZN,"['dukung', 'bijak', 'perintah', 'blt', 'bbm', 'bantu', 'masyarakat', 'sumatera', 'barat']"
4088,BBM Naik Pemerintah Disarankan Ubah Metode Subsidi Energi https://t.co/QPnDD4SdUy #sariagri #pertanian,"['bbm', 'naik', 'perintah', 'saran', 'ubah', 'metode', 'subsidi', 'energi']"
